name,county,notes,state,type,lon,lat,image,popularity,popularity_num,real_address
Silver Springs State Park,Marion county,Spring headwaters constitutes Silver Springs Nature Theme Park a private company,Florida,state_park,-82.0208421,29.2040786,NA,NA,NA,NA
Skyway Fishing Pier State Park,HillsboroughManatee county,"Utilizes approaches to old Sunshine Skyway Bridge, following the 1980 collision by MV Summit Venture and construction of a new bridge.",Florida,state_park,-82.6777544,27.6818648,NA,NA,NA,NA
St. Andrews State Park,Bay county,"Named ""America’s Best Beach"" in 1995",Florida,state_park,-85.7389139,30.1335386,NA,NA,NA,NA
St. George Island State Park,Franklin county,"Named ""6th Best Beach in America"" for 2011 after Hurricane Dennis destroyed the facilities in 2005",Florida,state_park,-84.75303760000001,29.7164753,NA,NA,NA,NA
St. Lucie Inlet Preserve State Park,Martin county,Barrier island accessible only by boat[14],Florida,state_park,-80.15681339999999,27.1473295,NA,NA,NA,NA
St. Marks River State Park,Leon county,Florida's 161st state park,Florida,state_park,-84.19194399999999,30.081389,NA,NA,NA,NA
St. Sebastian River Preserve State Park,BrevardIndian River county,The Hernández–Capron Trail was built to link St. Augustine with Fort Pierce during the Second Seminole War,Florida,state_park,-80.606928,27.824841,NA,NA,NA,NA
Stephen Foster Folk Culture Center State Park,Hamilton county,Carillon tower with 97 tubular bells plays Foster's songs every day,Florida,state_park,-82.76735149999999,30.331576600000002,NA,NA,NA,NA
Stump Pass Beach State Park,Charlotte county,"Day park consisting of three islands offer swimming & boating, shelling & hiking, fishing & diving",Florida,state_park,-82.3524022,26.9096704,NA,NA,NA,NA
Suwannee River State Park,Suwannee county,"The 1860 Columbus Cemetery, pieces from an 1800s sawmill, and Civil War earthworks are points of interest",Florida,state_park,-83.16826669999999,30.38385499999999,NA,NA,NA,NA
T.H. Stone Memorial St. Joseph Peninsula State Park,Gulf county,"Dedicated to the former owner, who sold it to the U.S. Army in World War II",Florida,state_park,-85.4118597,29.8029796,NA,NA,NA,NA
Tarkiln Bayou Preserve State Park,Escambia county,"Limited facilities; nature trails, picnic tables and a bathroom",Florida,state_park,-87.403849,30.3712941,NA,NA,NA,NA
Terra Ceia Preserve State Park,Manatee county,Land acquired by the state and Southwest Florida Water Management District,Florida,state_park,-82.560625,27.5976463,NA,NA,NA,NA
Three Rivers State Park,Jackson county,The 1947 Jim Woodruff Dam created Lake Seminole; the outflow is the Apalachicola River,Florida,state_park,-84.9229958,30.7416564,NA,NA,NA,NA
Tomoka State Park,Volusia county,Urban park completely surrounded by development,Florida,state_park,-81.0885832,29.3490868,NA,NA,NA,NA
Topsail Hill Preserve State Park,Walton county,Site of munitions testing range during World War II,Florida,state_park,-86.2926947,30.36897189999999,NA,NA,NA,NA
Torreya State Park,Liberty county,Park named after the endangered Torreya tree,Florida,state_park,-84.9479423,30.5545246,NA,NA,NA,NA
Troy Springs State Park,SuwanneeLafayette county,"First magnitude spring; the Civil War steamboat ""Madison"" was scuttled there in 1863",Florida,state_park,-82.9984478,30.0023143,NA,NA,NA,NA
Waccasassa Bay Preserve State Park,Levy county,Accessible only by boat; no recreational facilities[15],Florida,state_park,-82.80438769999999,29.1647753,NA,NA,NA,NA
Washington Oaks Gardens State Park,Flagler county,"Park has formal gardens, citrus groves, and house",Florida,state_park,-81.20554,29.639346,NA,NA,NA,NA
Wekiwa Springs State Park,Orange county,42 million gallons (159 million liters) of 72 °F (22 °C) water outflow daily,Florida,state_park,-81.46465289999999,28.711647,NA,NA,NA,NA
Werner-Boyce Salt Springs State Park,Pasco county,Named for the Werner-Boyce Preserve purchased by Pasco County in 1994; undeveloped,Florida,state_park,-82.7189794,28.2881019,NA,NA,NA,NA
Wes Skiles Peacock Springs State Park,Suwannee county,"28,000 feet (8,534 m) of explored passageways make it one of the largest locations for cave diving in the U.S.",Florida,state_park,-83.1303258,30.1081967,NA,NA,NA,NA
Windley Key Fossil Reef Geological State Park,Monroe county,Quary provided Keystone (limestone) for the Overseas Railroad in 1908,Florida,state_park,-80.596029,24.9493715,NA,NA,NA,NA
Ybor City Museum State Park,Hillsborough county,Shows the history of Tampa's cigar industry and Latin influence,Florida,state_park,-82.4383184,27.9619115,NA,NA,NA,NA
Yellow Bluff Fort Historic State Park,Duval county,Confederate camp constructed during the American Civil War,Florida,state_park,-81.5559253,30.3996836,NA,NA,NA,NA
Yellow River Marsh Preserve State Park,Santa Rosa county,One of Florida's last remaining tracts of wet prairie; no recreation facilities,Florida,state_park,-87.0721793,30.513924,NA,NA,NA,NA
Yulee Sugar Mill Ruins Historic State Park,Citrus county,"Senator David Levy Yulee built the mill on his 5,100-acre (2,064 ha) plantation, Margarita, in 1851",Florida,state_park,-82.60786270000001,28.7842229,NA,NA,NA,NA
A. H. Stephens Historic Park,Taliaferro county,NA,Georgia,state_park,-82.895489,33.561998,NA,NA,NA,NA
Amicalola Falls State Park,Dawson county,NA,Georgia,state_park,-84.2494887,34.5577857,NA,NA,NA,NA
Black Rock Mountain State Park,Rabun county,NA,Georgia,state_park,-83.4116094,34.9107078,NA,NA,NA,NA
Bobby Brown State Outdoor Recreation Area,Lincoln county,NA,Georgia,state_park,-82.58507999999999,33.9748437,NA,NA,NA,NA
Chief Vann House Historic Site,Murray county,NA,Georgia,state_park,-84.821983,34.763114,NA,NA,NA,NA
Cloudland Canyon State Park,Dade county,NA,Georgia,state_park,-85.4839605,34.839514,NA,NA,NA,NA
Crooked River State Park,Camden county,NA,Georgia,state_park,-81.55247,30.842205,NA,NA,NA,NA
Dahlonega Gold Museum Historic Site,Lumpkin county,NA,Georgia,state_park,-83.98487999999999,34.532614,NA,NA,NA,NA
Elijah Clark State Park,Lincoln county,NA,Georgia,state_park,-82.396087,33.851314,NA,NA,NA,NA
Etowah Indian Mounds,Bartow county,NA,Georgia,state_park,-84.80705999999999,34.128009,NA,NA,NA,NA
F. D. Roosevelt State Park,Harris county,NA,Georgia,state_park,-84.8304196,32.8426396,NA,NA,NA,NA
Florence Marina State Park,Stewart county,NA,Georgia,state_park,-85.0410412,32.0912659,NA,NA,NA,NA
Fort King George,McIntosh county,NA,Georgia,state_park,-81.415697,31.366441,NA,NA,NA,NA
Fort McAllister Historic State Park,Bryan county,NA,Georgia,state_park,-81.178883,31.88365199999999,NA,NA,NA,NA
Fort Mountain State Park,Murray county,NA,Georgia,state_park,-84.7031332,34.7626382,NA,NA,NA,NA
Fort Yargo State Park,Barrow county,NA,Georgia,state_park,-83.72540099999999,33.9728871,NA,NA,NA,NA
General Coffee State Park,Coffee county,NA,Georgia,state_park,-82.7554505,31.50924059999999,NA,NA,NA,NA
George L. Smith State Park,Emanuel county,NA,Georgia,state_park,-82.1252435,32.5510315,NA,NA,NA,NA
George T. Bagby State Park,Clay county,NA,Georgia,state_park,-85.0577454,31.6650877,NA,NA,NA,NA
Georgia Veterans State Park,Crisp county,NA,Georgia,state_park,-83.89820999999999,31.958425,NA,NA,NA,NA
Gordonia-Alatamaha State Park,Tattnall county,NA,Georgia,state_park,-82.136002,32.092085,NA,NA,NA,NA
Hamburg State Park,Warren county,NA,Georgia,state_park,-82.7780877,33.2068148,NA,NA,NA,NA
Hard Labor Creek State Park,Morgan county,NA,Georgia,state_park,-83.606078,33.6672689,NA,NA,NA,NA
Hart State Park,Hart county,NA,Georgia,state_park,-82.911293,34.379515,NA,NA,NA,NA
High Falls State Park,Monroe county,NA,Georgia,state_park,-84.01481650000001,33.1797987,NA,NA,NA,NA
Hofwyl-Broadfield Plantation,Glynn county,NA,Georgia,state_park,-81.455507,31.305024,NA,NA,NA,NA
Indian Springs State Park,Butts county,NA,Georgia,state_park,-83.9329635,33.2476002,NA,NA,NA,NA
James H. Floyd State Park,Chattooga county,NA,Georgia,state_park,-85.33688099999999,34.433725,NA,NA,NA,NA
Jarrell Plantation,Monroe county,NA,Georgia,state_park,-83.719425,33.048136,NA,NA,NA,NA
Jefferson Davis Memorial Historic Site,Irwin county,NA,Georgia,state_park,-83.3866864,31.6645513,NA,NA,NA,NA
John Tanner State Park,Carroll county,NA,Georgia,state_park,-85.1677321,33.6021969,NA,NA,NA,NA
Kolomoki Mounds,Early county,NA,Georgia,state_park,-84.94347789999999,31.4728706,NA,NA,NA,NA
Lapham-Patterson House,Thomas county,NA,Georgia,state_park,-83.982903,30.845612,NA,NA,NA,NA
Laura S. Walker State Park,Brantley county,NA,Georgia,state_park,-82.21644599999999,31.142319,NA,NA,NA,NA
Little Ocmulgee State Park,Telfair county,NA,Georgia,state_park,-82.8947853,32.0922691,NA,NA,NA,NA
Little White House,Meriwether county,NA,Georgia,state_park,-84.6876673,32.8813884,NA,NA,NA,NA
Magnolia Springs State Park,Jenkins county,NA,Georgia,state_park,-81.95612,32.880682,NA,NA,NA,NA
Mistletoe State Park,Richmond county,NA,Georgia,state_park,-82.379798,33.64599400000001,NA,NA,NA,NA
Moccasin Creek State Park,Rabun county,NA,Georgia,state_park,-83.58802910000001,34.8440462,NA,NA,NA,NA
New Echota,Gordon county,NA,Georgia,state_park,-84.90933,34.54098700000001,NA,NA,NA,NA
Panola Mountain,Henry county,NA,Georgia,state_park,-84.17019599999999,33.6353873,NA,NA,NA,NA
Battle of Pickett's Mill,Paulding county,NA,Georgia,state_park,-84.759146,33.974004,NA,NA,NA,NA
Providence Canyon State Park,Stewart county,NA,Georgia,state_park,-84.911165,32.0716779,NA,NA,NA,NA
Red Top Mountain State Park,Bartow county,NA,Georgia,state_park,-84.70425519999999,34.1478693,NA,NA,NA,NA
Reed Bingham State Park,Colquitt county,NA,Georgia,state_park,-83.537206,31.160925,NA,NA,NA,NA
Richard B. Russell State Park,Elbert county,NA,Georgia,state_park,-82.76135699999999,34.178065,NA,NA,NA,NA
Robert Toombs House,Wilkes county,NA,Georgia,state_park,-82.733865,33.73613,NA,NA,NA,NA
Seminole State Park,Seminole county,NA,Georgia,state_park,-84.877882,30.809532,NA,NA,NA,NA
Skidaway Island State Park,Chatham county,NA,Georgia,state_park,-81.0536383,31.9556232,NA,NA,NA,NA
Smithgall Woods Conservation Area,White county,NA,Georgia,state_park,-83.7679739,34.6918245,NA,NA,NA,NA
Sprewell Bluff State Park,Upson county,NA,Georgia,state_park,-84.4815722,32.8491208,NA,NA,NA,NA
Standing Boy Creek State Park,Muscogee county,NA,Georgia,state_park,-84.9916276,32.621482,NA,NA,NA,NA
Stephen C. Foster State Park,Charleton county,NA,Georgia,state_park,-82.364845,30.821916,NA,NA,NA,NA
Sweetwater Creek State Park,Douglas county,NA,Georgia,state_park,-84.6286983,33.7525295,NA,NA,NA,NA
Tallulah Gorge State Park,Rabun county,NA,Georgia,state_park,-83.3715276,34.7335338,NA,NA,NA,NA
Travelers Rest,Stephens county,NA,Georgia,state_park,-83.238923,34.6089537,NA,NA,NA,NA
Tugaloo State Park,Franklin county,NA,Georgia,state_park,-83.06376499999999,34.494178,NA,NA,NA,NA
Unicoi State Park,White county,NA,Georgia,state_park,-83.722445,34.7226491,NA,NA,NA,NA
Victoria Bryant State Park,Franklin county,NA,Georgia,state_park,-83.159866,34.3011764,NA,NA,NA,NA
Vogel State Park,Union county,NA,Georgia,state_park,-83.91970599999999,34.767036,NA,NA,NA,NA
Watson Mill Bridge State Park,Madison county,NA,Georgia,state_park,-83.07341699999999,34.026052,NA,NA,NA,NA
Wormsloe Historic Site,Chatham county,NA,Georgia,state_park,-81.069239,31.980193,NA,NA,NA,NA
Akaka Falls State Park,Hawai'i county,NA,Hawaii,state_park,-155.1559685,19.8531658,NA,NA,NA,NA
Hapuna Beach State Recreation Area,Hawai'i county,NA,Hawaii,state_park,-155.8250247,19.9913871,NA,NA,NA,NA
Hulihee Palace,Hawai'i county,NA,Hawaii,state_park,-155.9943522,19.6393337,NA,NA,NA,NA
Kalopa State Recreation Area,Hawai'i county,NA,Hawaii,state_park,-155.4384258,20.0375072,NA,NA,NA,NA
Kealakekua Bay,Hawai'i county,NA,Hawaii,state_park,-155.9259272,19.4782437,NA,NA,NA,NA
Kohala Historical Sites State Monument,Hawai'i county,NA,Hawaii,state_park,-155.8770436,20.2579088,NA,NA,NA,NA
Kekaha Kai State Park,Hawai'i county,NA,Hawaii,state_park,-156.0195894,19.785139,NA,NA,NA,NA
Lapakahi State Historical Park,Hawai'i county,NA,Hawaii,state_park,-155.8971655,20.1746174,NA,NA,NA,NA
Lava Tree State Monument,Hawai'i county,NA,Hawaii,state_park,-154.9026774,19.4827815,NA,NA,NA,NA
MacKenzie State Recreation Area,Hawai'i county,NA,Hawaii,state_park,-154.8651908,19.4372951,NA,NA,NA,NA
Manuka State Wayside Park,Hawai'i county,NA,Hawaii,state_park,-155.8103632,19.099808,NA,NA,NA,NA
Mauna Kea State Recreation Area,Hawai'i county,NA,Hawaii,state_park,-155.5240003,19.7523976,NA,NA,NA,NA
Old Kona Airport State Recreation Area,Hawai'i county,NA,Hawaii,state_park,-156.0077153,19.6423449,NA,NA,NA,NA
Wailoa River State Recreation Area,Hawai'i county,NA,Hawaii,state_park,-155.0778803,19.7206977,NA,NA,NA,NA
Wailoa River State Park,Hawai'i county,NA,Hawaii,state_park,-155.0778803,19.7206977,NA,NA,NA,NA
Ahukini State Recreation Pier,Kaua'i county,NA,Hawaii,state_park,-159.3317538,21.9928693,NA,NA,NA,NA
Haʻena State Park,Kaua'i county,NA,Hawaii,state_park,-159.5804942,22.2208387,NA,NA,NA,NA
Koke'e State Park,Kaua'i county,NA,Hawaii,state_park,-159.639393,22.1395756,NA,NA,NA,NA
Nā Pali Coast State Park,Kaua'i county,NA,Hawaii,state_park,-159.639244,22.1667456,NA,NA,NA,NA
Polihale State Park,Kaua'i county,NA,Hawaii,state_park,-159.7636907,22.0794916,NA,NA,NA,NA
Russian Fort Elizabeth,Kaua'i county,NA,Hawaii,state_park,-159.6642565,21.9515929,NA,NA,NA,NA
Wailua River State Park,Kaua'i county,NA,Hawaii,state_park,-159.3930387,22.0418504,NA,NA,NA,NA
Waimea Canyon State Park,Kaua'i county,NA,Hawaii,state_park,-159.6699064,22.0781234,NA,NA,NA,NA
Waimea State Recreational Pier,Kaua'i county,NA,Hawaii,state_park,-159.6704218,21.9549081,NA,NA,NA,NA
Haleki'i-Pihana Heiau State Monument,Maui county,NA,Hawaii,state_park,-156.4911246,20.9054824,NA,NA,NA,NA
Iao Valley,Maui county,NA,Hawaii,state_park,-156.5544368,20.8800769,NA,NA,NA,NA
Kaumahina State Wayside Park,Maui county,NA,Hawaii,state_park,-156.1720152,20.8720777,NA,NA,NA,NA
Makena State Park,Maui county,NA,Hawaii,state_park,-156.4472865,20.636188,NA,NA,NA,NA
Polipoli Spring State Recreation Area,Maui county,NA,Hawaii,state_park,-156.3296937,20.6785443,NA,NA,NA,NA
Pua'a Ka'a State Wayside Park,Maui county,NA,Hawaii,state_park,-156.1247931,20.8172547,NA,NA,NA,NA
Waiʻanapanapa State Park,Maui county,NA,Hawaii,state_park,-156.0026796,20.7865103,NA,NA,NA,NA
Wailua Valley State Wayside Park,Maui county,NA,Hawaii,state_park,-156.1400557,20.8401209,NA,NA,NA,NA
Pala'au State Park,Kalawao county,NA,Hawaii,state_park,-157.0084814,21.1725485,NA,NA,NA,NA
Ahupua'a O Kahana State Park,Honolulu county,NA,Hawaii,state_park,-157.8763274,21.5559903,NA,NA,NA,NA
'Aiea Bay State Recreation Area,Honolulu county,NA,Hawaii,state_park,-157.9340886,21.3731697,NA,NA,NA,NA
Diamond Head,Honolulu county,NA,Hawaii,state_park,-157.8040943,21.2637984,NA,NA,NA,NA
Hanauma Bay,Honolulu county,NA,Hawaii,state_park,-157.6937919,21.2690358,NA,NA,NA,NA
He‘eia State Park,Honolulu county,NA,Hawaii,state_park,-157.8099396,21.4407696,NA,NA,NA,NA
ʻIolani Palace,Honolulu county,NA,Hawaii,state_park,-157.8587697,21.3067572,NA,NA,NA,NA
Kaena Point,Honolulu county,NA,Hawaii,state_park,-158.2803583,21.5747321,NA,NA,NA,NA
Kaiwi State Scenic Shoreline,Honolulu county,NA,Hawaii,state_park,-157.6554703,21.305679,NA,NA,NA,NA
Kakaako Waterfront Park,Honolulu county,NA,Hawaii,state_park,-157.8642225,21.2937729,NA,NA,NA,NA
Kea'iwa Heiau State Recreation Area,Honolulu county,NA,Hawaii,state_park,-157.895971,21.3986139,NA,NA,NA,NA
Kewalo Basin,Honolulu county,NA,Hawaii,state_park,-157.8581082,21.2919051,NA,NA,NA,NA
Kukaniloko Birth Site,Honolulu county,NA,Hawaii,state_park,-158.0363861,21.5047648,NA,NA,NA,NA
La'ie Point State Wayside,Honolulu county,NA,Hawaii,state_park,-157.9144369,21.6484801,NA,NA,NA,NA
Makapuʻu,Honolulu county,NA,Hawaii,state_park,-157.6601154,21.3110508,NA,NA,NA,NA
Malaekahana State Recreation Area,Honolulu county,NA,Hawaii,state_park,-157.9300068,21.6595459,NA,NA,NA,NA
Nu‘uanu Pali,Honolulu county,NA,Hawaii,state_park,-157.7935449,21.3666963,NA,NA,NA,NA
Pu'u o Mahuka Heiau State Monument,Honolulu county,NA,Hawaii,state_park,-158.0594883,21.6416857,NA,NA,NA,NA
Pu'u 'Ualaka'a State Wayside,Honolulu county,NA,Hawaii,state_park,-157.8249362,21.3125434,NA,NA,NA,NA
